rating,date,option,content
5,2025.04.14,[옵션] 로지 아우라 향,"플로럴 계열 향수를 좋아서 택한 로지 아우라 향.
꽃향인데 엄청 진하지 않고 은은하게 포근한 느낌이라 매일 부담없이 뿌리기 좋은 데일리 향입니다🌸
아침에 외출 준비하면서 옷 입기 전에 뿌려주고 있는데, 뿌린 후 문지르지 않으면 잔향이 퍼지면서 하루종일 꽃향이 남아서 기분이 좋아요.
향도 좋고 패키지도 고급스러워서 선물용으로도 부담스럽지 않고 좋을 것 같아요. 다른 향도 써보고 싶네요 :)"
5,2025.06.03,[옵션] 퓨어 오차드 향,제품 퀄리티랑 마감 다 좋은데 향이 조금 오래가지 못 하는거 같아요
5,2025.05.18,[옵션] 퓨어 오차드 향,"어노브 오드 퍼퓸 중 츄어 오차드 향으로 구입했어요. 향이 은은하고 너무 강하지 않아서 데일리로 사용하기 좋은 향수인거 같아요.
디자인도 앙증맞고 귀엽고, 고급스러워요. 어노브의 시그니쳐 컬러인 핑크컬러와 네이비의 조합의 디자인이라 브랜드의 이미지가 잘 녹아나는 향수인거 같아요.
오차드향은 싱그럽고 청초한 향이라고 해서 선택했는데, 남녀노소 모두 사용할수 있는 중성적이면서도 유니크한 향이에요,
ck향수와 좀 비슷한 향이 나는것 같아요. 시원한 서양배와 과일 플로럴향이라고 하는데, 단향이 강하진 않아서 머스크향이 감돌아서 고급스러운 느낌이 듭니다.
다른향들도 모두 시향해 보고 구입하고 싶을만큼 맘에 들어요. 어노브는 트리트먼트도 첨 써보고 향이 좋아서 꾸준히 사용중인데 역시 향수도 잘 나온거 같아요."
5,2025.05.17,[옵션] 센슈얼 화이트 향,어노브 웜페탈 향을 좋아해서 비슷할 것 같은 센슈얼 화이트로 구매했어요! 평소에도 플로럴 머스크를 좋아하는데 어노브 센슈얼 화이트가 딱 깨끗한 플로럴과 포근포근한 머스크향이라서 너무 만족스러웠어요! 두세시간정도 지난 잔향을 맡으면 정말정말 좋아요!
5,2025.05.11,[옵션] 로지 아우라 향,"어노브 제품은 트리트먼트를 너무 좋아해서 자주 구매하고 있었는데 아무래도 트리트먼트 기능도 좋지만 향이 좋았기때문에 향수가 출시된건 아닐까 싶어요.
5종중에 뭘 고를까 한참을 고민하다보니 그래도 상품평이 로지아우라가 좋은것 같더라고요^^ 진한 장미향이 아닌 여러가지 싱그러운 풀과 꽃과 상큼한 베리가 생각나는 향이었어요
오드퍼퓸이라 한두어번만 뿌려줘도 좋은 것 같고 향이 생기 있으면서도 고급진 느낌이에요 헤어퍼퓸도 한번 사봐야겠어요~ 머리끝에서 살랑살랑 향이 나도 좋을 것 같은 향이랄까요
포장도 예쁘게 왔어요 선물용으로도 정말 좋을 것 같아요~ 가격도 부담없고 양도 적당한것이^^
향수병도 핑크와 진한 네이비가 있던데 향수에 따라서 잘 표현된 것 같고 차분한듯 고급스러운 핑크가 예쁩니다."
5,2025.05.10,,"헤어트리트먼트와 미스트까지 다 어노브 제품을 사용 중입니다!! 항상 향이 너무 좋아서 머리카락에서 나는 향이 온몸에서 났으면 정말 좋을 것 같다는 생각을 했는데! 향수가 있었다니!!!
진짜 뿌릴 때마다 향수가 아니라 내 머리에서 나는 거 같은 느낌이 들어서 정말 좋아요♥︎
데일리로 기분 좋게 뿌리고 다닐 수 있겠어요!"
5,2025.05.10,,"지난 올리브영 체험단에서 어노브 헤어 퍼퓸 미스트 '로지아우라' 향을 받아 천천히 써보기를 우아한 공기가 향기롭게 오래가서 혹여 로지 아우라 퍼퓸이 탄생한다면 구매해볼 것 같았고, 훗날 어노브에서 퍼퓸이 출시되어 내심 기대가 되었어요. 그리고 올리브영 체험단에 올라와 있길래 신청해봤어요.

센슈얼 화이트 향, 어딘가 직관적이면서 원근법이 존재하는 향이기에 제 호흡을 단번에 사로잡았어요. 순수함을 꼭 간직한 화이트 머스크향이 허공에 일렁이는 동시에 공허하지 않게만 쌉싸름한 차향이 미묘하게 감도는 듯했어요. 다만 그 쌉쌀한 향이 희미해지면서 머스크향은 온데간데없고 싸늘하게 찌르는 향이 온통 지배적이었어요. 올곧은 순백의 향이 조금 더 머물렀으면 했는데 사소한 시소타기를 하며 한쪽만 서서히 떠난 느낌이에요. 잔향 중에 잔향만 조금 슬펐어요. 시간이 흘러도 매력적인 향인 것은 분명해요."
5,2025.05.09,,"*앰버그레이스 향 리뷰입니다

싱그러운 오렌지와 차분하고 무게감있는 우드의 만남,
부드럽지만 마냥 가볍지만은 않아서 좋네요

패키지도 베이스 남색에 핑크 포인트라 어노브 아이덴티티도 잘 보이고 세련되고 예쁘네요
어노브 헤어퍼퓸도 잘 사용중인데 오드퍼퓸도 만족스럽습니다"
5,2025.05.08,[옵션] 퓨어 오차드 향,"어떤 향으로 고를까.. 엄청 고민하다 '퓨어 오차드'향으로 선택했어요.
(개인적으로 올리브영 매장에 많이 입점 되어 있어서 시향해보고 살 수 있었다면.. 하는 아쉬움이 있었습니다)
사실 인터넷으론 향을 맡아 볼 수 없으니 향수병 디자인에 매료되서 1차 선택했네요 ㅎ
남다른 디자인으로 세련되서 선물용으로도 좋을 것 같아요.
퓨어오차드 향은 여름향수로 딱 입니다. 시원한 배... 어떤 향기지? 싶었는데 여름향수로 한번은 다 맡아봤지 않았을까.. 싶은 ㅎ
그런 향 이었어요. 혹시 향이 진하게 퍼질까 걱정되서 소량씩 분사했었는데 , 생각보다 진하게 나진 않아서 분사량은 조금 많게 해도 좋을 것 같아요.
(전 되려 적게 뿌렸더니 너무 향이 안나서;;;)
진하지 않고 은은한 향으로 정의할 수 있겠어요. 개취로는 전 약간 고급스럽고 묵직한 향을 좋아하는데 퓨어오차드는 가볍고 산뜻한 느낌이라 데일리향수로 편안하게 쓰고, 다른 향으로 재구매해볼까해요. ^^"
5,2025.05.07,[옵션] 로지 아우라 향,"어노브는 트리트먼트 제품만 사용해보았어요. 향이 너무 좋길래 향수도 궁금해졌습니다! 역시 기대한만큼 향이 너무 좋더라구요 ㅎㅎ

고급스러운 장미향이 지금 계절과 너무 잘 어울려요. 러블리한 분위기 좋아하시는 분은 꼭 구매해보시길 추천드립니다~

지속력도 꽤 길어서 오전에 한 번 뿌리면 퇴근할 때 까지 계속 향이 은은하게 남아있어요~~ 분사력도 시원하게 나와서 아주 좋답니다!

4만원대 향수이지만 백화점 향수 못지않게 고급진 느낌이 나요! 딥디* 장미향나는 향수 사보고 싶었는데 가격대가 부담돼서 사지 못했어요 ㅎㅎ 하지만 저렴한 가격에 장미향 향수를 사용할 수 있게 되어 좋네요!패키지도 제가 좋아하는 핑크라서 화장대 위에 올려두면 인테리어 소품같은 느낌도 듭니다!

같은 향인 헤어퍼퓸과도 함께 사용해보고 싶네요~ 지속력이 더욱 높아질 듯합니다~ 다른 향도 궁금해지네요! 시향하러 가야겠어요~!"
5,2025.05.06,[옵션] 로지 아우라 향,"배송 아주 빠르게 잘 도착했어요

첫느낌이 너무 좋아요

냄새가 바디워시같은 향기가 나는 향수예요

베이스노트가 머스크 향이 느껴지구요
탑노트로는 레드배리 향이 나요
(이게 뭘까하고 찾아봤어요)

패키지 칭찬이 많았는데 오브제느낌이 확실히 있어요

제 개인적으로는 겨울에 어울리는 향수 일 것 같아요"
5,2025.05.06,[옵션] 퓨어 오차드 향,"저는 평소 우디한 계열 향을 좋아하는 편입니다~~

끌리는 향은 엠버 그레이스 였으나,
이번 여름에 가벼운 옷과 함께하기 위해
퓨어 오차드 향을 구매하게 되었습니다.

확실히 직접 향을 맡아보면 좋았겠지만, ㅠ 지방러는 그러할 방법이 없어 상상으로 향을 택했습니다.

첫 향은 전 오렌지 향이 은은하게 제일 먼저 생각났고,
약간의 풀냄새?! 꽃향기는 느껴지지 않았습니다.

제가 가까이서 향을 맡아서 그런지
지속력이 오래가는 건 잘 모르겠어요…

향은 진한편은 아닌 것 같습니다.
근데 또 연하진 않아요~~

다음엔 엠버그레이스. 꼭 구매해보고 싶습니다!!
사실 제가 기대했던 만큼은 못 미치는 것 같아 아쉽아쉽 합니다~~

이 향은 20대 분들이 쓰면 통통 귀여운 매력이 어필될 것 같아요~~
하얀 블라우스에 청바지가 생각나는 향입니당"
5,2025.05.04,[옵션] 센슈얼 화이트 향,패키징도 예쁘고 무엇보다 향이 고급진 느낌이 들어서 만족스럽습니다! 주변 올영에 어노브 향수가 없어서 설명만 보고그냥 질렀는데 생각보다 향이 취저라 너무 좋네요! 평소에 튜베로즈향을 좋아해서 그 향을 떠올리고 샀는데 알고 있던 튜베로즈 향은 아니지만 중성스런 여자 향수?너무 무겁지 않은 사랑스런 향이에요!
5,2025.05.04,[옵션] 로지 아우라 향,"오랜만에 향수를 바꿔보고 싶어서 매장에서 여러 가지
시향해 보다가 바로 픽한 어노브의 로지아우라입니다🤤

이름은 로즈지만 첫 향은 달콤한 과일향이 먼저 올라와요
그래서 그런지 전체적으로는 달달한 무드가 느껴집니다
찐득하거나 꾸덕한 단 향은 아니고 은은하게 퍼지는데요
시간이 지나면 장미향이 조금씩 맡아지는데 플바겐 같은
고전적 장미가 아니라 요즘 감성에 맞게 가볍고 산뜻한게
호불호 없이 누구나 좋아할 듯한 베리 플로럴 느낌이에용

지속력은 오드 퍼퓸답게 체감 5시간 정도 되는 듯 하구요
옷에 뿌리면 더 오래 갑니다! 체향과 섞이고 나면 포근하게
마무리되어 사계절내내 데일리로 쓰기 좋을 것 같아요💓
엠버그레이스랑 퓨어오차드도 좋았는데 다음에 도전!!!"
5,2025.05.03,[옵션] 퓨어 오차드 향,"어노브 헤어퍼퓸도 잘썼는데 향수가 나와서 바로 구매 해봤어요 ✨ 제품 패키지도 너무 이쁘고, 상큼한 과일향이라 여름에 넘 잘 쓸 것 같아요 🩷처음에 자몽 ? 시트러스인가 했는데 배향이라고 해서 너무 신기했어요! 배향 향수는 첨인데 몰랐던 향을 알게돼서 좋아요 🎀 향수 분사력도 너무좋고, 향이 은은해서 머리도 안아파요. 향수 두는 곳에 두면 딱 튀어서 바로 뿌리고 나가기도 좋아요 👍🏻 뿌리고 나갔을때 친구들이 바로 향수 바꿨냐고 너무 좋다고 해서 뿌듯했답니다 💫 다른 향도 구입해보고싶어요~! 🥹 5개나 있는데 오프라인에서는 3개밖에 없어서 조금 아쉽지만 3개가 메인 향 같아서 열심히 시향해보고 구매했어요. 지속력은 은은하게 계속 나서 하루 종일 돌아다닐때 집에서 나갈때, 저녁먹고 한번씩 뿌려주면 딱 좋을 정도에요👍🏻💛"
5,2025.05.02,,"어노브 오드퍼퓸은 나만의 분위기와 우아함을 더해줄 수 있는 사람마다 분위기를 강조하는 콘셉을 가진 향수에요.

저는 앰버그레이스 향 사용했는데 처음 뿌리는 순간부터 끝까지 시간에 따라 변화하는 잔향의 레이어가 섬세하게 느껴졌어요.

✔탑노트: 은은한 머스크 향과 시트레스계열이 느껴져요 부드럽고 단정하지만 뻔하지 않아요.
✔미들노트: 앰버와 캐시미어 우드가 느껴지고 니트사이에 파묻힌 느낌이랍니다.
✔베이스노트: 은은한 잔향의 앰버와 머스크로 하루종일 은은하게 기분좋아요.

스파이시한 향은 개인적으로 선호하지 않는데 스파이시함 없이 자연스럽고 고급지고 우아한 느낌이 나게 해주는 향수입니당

머스크나 우디계열 좋아하면 추천드러요."
5,2025.05.01,,"✔️진짜 솔직하게 써보자면
개인적으로 은방울꽃+자스민 향을 별로 안 좋아해서 그런지 좀 텁텁한 파우더향으로 느껴졌어요. 맡아보는 사람마다 어?옛날 향수 냄새!+익숙하다! 하는거 보면 확실히 고전적인 향수 향?ㅎㅎ 다들 한번쯤은 맡아보셨을 향 같아요! 구찌 향수 중에 이런 비슷한 향이 있던 거 같음. 단독으론 좀 그렇고 어노브 헤어퍼퓸이랑 잘 어울릴 것 같아서 레이어드해서 뿌리려구요🤧 그래도 불호까진 안가는 데일리한 향이에요! 지속력은 보통입니다.

🖤[도움이 돼요]를 눌러주시면 상세후기 작성할 때 큰 도움이 됩니다🖤"
5,2025.05.17,[옵션] 로지 아우라 향,"향도 무난하고 디자인이 귀여유ㅓ요
선물하기도 좋고
대중적으로 좋아할 거 같아요"
5,2025.05.09,[옵션] 로지 아우라 향,"어노브 헤어제품 브랜드라고만 생각했었는데 헤어퍼퓸도 아니고 그냥 오드퍼퓸도 나왔길래 궁금해서 구매해봤습니다
패키지도 예쁘고 포장박스도 예뻐서 선물하기 좋을거같아요
평소 핑크색을 좋아하는데 향별로 사서 오브제처럼 진열하면 완전 귀엽고 기분 좋을거같아요
퓨어오차드랑 로지아우라 둘 중에 어떤 향으로 구매할지 고민하다가 로지아우라로 구매했는데 후회없습니다
향은 장미꽃향인데 너무 가볍지도 너무 무겁지도 않아서 호불호 많이 안갈릴 향입니다
지속력은 조금 아쉽습니다 뿌리고 나갔을 때 3시간 이후부터는 향이 많이 날아갔다고 느꼈어요
25ml지만 향수병이 생각보다 커서 휴대하기엔 약간 무리이지않을까 싶고 공병에 담아서 들고다니려고 합니다
첫향은 좀 쎄다라고 느껴질 수 있는데 저는 잔향이 은은하게 더 마음에 들었어요 장미향 좋아하시는 분들께 추천드려요 너무 인위적인 장미향 아닙니다! 봄에 데일리로 뿌리기 좋을거같아요"
5,2025.05.08,[옵션] 로지 아우라 향,"은은하면서도 기분 좋은 플로럴 향을 찾고 있다면 ‘로지 아우라’ 강추입니다!
처음 뿌렸을 때는 여성스러우면서 향긋한 향이 퍼지면서 기분이 확 살아나는 느낌이에요. 시간이 지나면 자연스럽게 로즈향이 은은하게 감돌고, 마지막엔 머스크와 피치의 부드러운 잔향이 남아서 고급스러움을 더해주는 것 같아요.
인위적이지 않고 잔향도 꽤 오래가서 하루 종일 기분 좋게 사용할 수 있습니다! 특히 봄, 여름 시즌에 잘 어울리는 산뜻하고 여성스러운 향이라 데일리 향수로도 부담 없고 좋았어요.
25ml라 가방에 쏙 들어가는 크기라서 들고 다니기도 편해 외출용으로도 좋습니다.
너무 가볍지도 무겁지도 않은 균형 잡힌 향이라 남녀 불문하고 호불호 없이 다가갈 수 있는 향수라고 생각해요. 데일리로 쓰기에도, 특별한 날 은은하게 분위기를 더해줄 때도 잘 어울리는 향인것같아요! 😚"
